회차,등위,상호,구분,주소,구글맵링크
572,1,구산복권방,자동,경남 김해시  구산동 구산동 481-3번지보보스빌딩108호,https://www.google.com/maps/search/?api=1&query=%EA%B2%BD%EB%82%A8%20%EA%B9%80%ED%95%B4%EC%8B%9C%20%20%EA%B5%AC%EC%82%B0%EB%8F%99%20%EA%B5%AC%EC%82%B0%EB%8F%99%20481-3%EB%B2%88%EC%A7%80%EB%B3%B4%EB%B3%B4%EC%8A%A4%EB%B9%8C%EB%94%A9108%ED%98%B8
573,1,CU(수유대로점),자동,서울 강북구  수유동 수유동 724-3번지,https://www.google.com/maps/search/?api=1&query=%EC%84%9C%EC%9A%B8%20%EA%B0%95%EB%B6%81%EA%B5%AC%20%20%EC%88%98%EC%9C%A0%EB%8F%99%20%EC%88%98%EC%9C%A0%EB%8F%99%20724-3%EB%B2%88%EC%A7%80
573,1,가판점1호,자동,서울 마포구 합정동  383-14번지,https://www.google.com/maps/search/?api=1&query=%EC%84%9C%EC%9A%B8%20%EB%A7%88%ED%8F%AC%EA%B5%AC%20%ED%95%A9%EC%A0%95%EB%8F%99%20%20383-14%EB%B2%88%EC%A7%80
573,1,주안로또,자동,인천 부평구  부평1동 부평1동 529-40번지동아웰빙타운내추럴편의점내109,https://www.google.com/maps/search/?api=1&query=%EC%9D%B8%EC%B2%9C%20%EB%B6%80%ED%8F%89%EA%B5%AC%20%20%EB%B6%80%ED%8F%891%EB%8F%99%20%EB%B6%80%ED%8F%891%EB%8F%99%20529-40%EB%B2%88%EC%A7%80%EB%8F%99%EC%95%84%EC%9B%B0%EB%B9%99%ED%83%80%EC%9A%B4%EB%82%B4%EC%B6%94%EB%9F%B4%ED%8E%B8%EC%9D%98%EC%A0%90%EB%82%B4109
573,1,현대슈퍼,자동,광주 서구 쌍촌동  970-24번지,https://www.google.com/maps/search/?api=1&query=%EA%B4%91%EC%A3%BC%20%EC%84%9C%EA%B5%AC%20%EC%8C%8D%EC%B4%8C%EB%8F%99%20%20970-24%EB%B2%88%EC%A7%80
573,1,대박로또판매점,자동,경기 수원시 장안구 율전동 율전동 291번지,https://www.google.com/maps/search/?api=1&query=%EA%B2%BD%EA%B8%B0%20%EC%88%98%EC%9B%90%EC%8B%9C%20%EC%9E%A5%EC%95%88%EA%B5%AC%20%EC%9C%A8%EC%A0%84%EB%8F%99%20%EC%9C%A8%EC%A0%84%EB%8F%99%20291%EB%B2%88%EC%A7%80
573,1,복권마당,자동,경기 연천군 전곡로144번길 10 1층,https://www.google.com/maps/search/?api=1&query=%EA%B2%BD%EA%B8%B0%20%EC%97%B0%EC%B2%9C%EA%B5%B0%20%EC%A0%84%EA%B3%A1%EB%A1%9C144%EB%B2%88%EA%B8%B8%2010%201%EC%B8%B5
573,1,오창중앙복권,수동,충북 청주시 청원구 중심상업로 47 103호,https://www.google.com/maps/search/?api=1&query=%EC%B6%A9%EB%B6%81%20%EC%B2%AD%EC%A3%BC%EC%8B%9C%20%EC%B2%AD%EC%9B%90%EA%B5%AC%20%EC%A4%91%EC%8B%AC%EC%83%81%EC%97%85%EB%A1%9C%2047%20103%ED%98%B8
573,1,세방매점,자동,경북 경주시 산업로 4447 (용강동),https://www.google.com/maps/search/?api=1&query=%EA%B2%BD%EB%B6%81%20%EA%B2%BD%EC%A3%BC%EC%8B%9C%20%EC%82%B0%EC%97%85%EB%A1%9C%204447%20%28%EC%9A%A9%EA%B0%95%EB%8F%99%29
574,1,대림통상,자동,울산 중구 신기14길 1 일신아파트상가102호,https://www.google.com/maps/search/?api=1&query=%EC%9A%B8%EC%82%B0%20%EC%A4%91%EA%B5%AC%20%EC%8B%A0%EA%B8%B014%EA%B8%B8%201%20%EC%9D%BC%EC%8B%A0%EC%95%84%ED%8C%8C%ED%8A%B8%EC%83%81%EA%B0%80102%ED%98%B8
574,1,로또명당가두판매점,자동,경기 안양시 동안구 경수대로 848-2,https://www.google.com/maps/search/?api=1&query=%EA%B2%BD%EA%B8%B0%20%EC%95%88%EC%96%91%EC%8B%9C%20%EB%8F%99%EC%95%88%EA%B5%AC%20%EA%B2%BD%EC%88%98%EB%8C%80%EB%A1%9C%20848-2
575,1,스파,수동,서울 노원구 동일로 1493 주공10단지종합상가111,https://www.google.com/maps/search/?api=1&query=%EC%84%9C%EC%9A%B8%20%EB%85%B8%EC%9B%90%EA%B5%AC%20%EB%8F%99%EC%9D%BC%EB%A1%9C%201493%20%EC%A3%BC%EA%B3%B510%EB%8B%A8%EC%A7%80%EC%A2%85%ED%95%A9%EC%83%81%EA%B0%80111
575,1,교통카드판매대,수동,서울 송파구 송파대로28길 27 공영주차장앞가판,https://www.google.com/maps/search/?api=1&query=%EC%84%9C%EC%9A%B8%20%EC%86%A1%ED%8C%8C%EA%B5%AC%20%EC%86%A1%ED%8C%8C%EB%8C%80%EB%A1%9C28%EA%B8%B8%2027%20%EA%B3%B5%EC%98%81%EC%A3%BC%EC%B0%A8%EC%9E%A5%EC%95%9E%EA%B0%80%ED%8C%90
575,1,가로판매점,수동,서울 중구 서소문로 109,https://www.google.com/maps/search/?api=1&query=%EC%84%9C%EC%9A%B8%20%EC%A4%91%EA%B5%AC%20%EC%84%9C%EC%86%8C%EB%AC%B8%EB%A1%9C%20109
575,1,로또복권,수동,부산 남구 신선로 317-1,https://www.google.com/maps/search/?api=1&query=%EB%B6%80%EC%82%B0%20%EB%82%A8%EA%B5%AC%20%EC%8B%A0%EC%84%A0%EB%A1%9C%20317-1
575,1,훼미리로또,자동,광주 남구 봉선로 164 CU봉선쌍용점 내,https://www.google.com/maps/search/?api=1&query=%EA%B4%91%EC%A3%BC%20%EB%82%A8%EA%B5%AC%20%EB%B4%89%EC%84%A0%EB%A1%9C%20164%20CU%EB%B4%89%EC%84%A0%EC%8C%8D%EC%9A%A9%EC%A0%90%20%EB%82%B4
575,1,파크애비뉴,자동,경기 화성시 화성로 1215 가동 1호,https://www.google.com/maps/search/?api=1&query=%EA%B2%BD%EA%B8%B0%20%ED%99%94%EC%84%B1%EC%8B%9C%20%ED%99%94%EC%84%B1%EB%A1%9C%201215%20%EA%B0%80%EB%8F%99%201%ED%98%B8
575,1,방아다리24시,수동,충북 청주시 상당구 수동  450-4번지,https://www.google.com/maps/search/?api=1&query=%EC%B6%A9%EB%B6%81%20%EC%B2%AD%EC%A3%BC%EC%8B%9C%20%EC%83%81%EB%8B%B9%EA%B5%AC%20%EC%88%98%EB%8F%99%20%20450-4%EB%B2%88%EC%A7%80
575,1,복권명당,수동,경북 경산시 경안로 214,https://www.google.com/maps/search/?api=1&query=%EA%B2%BD%EB%B6%81%20%EA%B2%BD%EC%82%B0%EC%8B%9C%20%EA%B2%BD%EC%95%88%EB%A1%9C%20214
576,1,스파,수동,서울 노원구 동일로 1493 주공10단지종합상가111,https://www.google.com/maps/search/?api=1&query=%EC%84%9C%EC%9A%B8%20%EB%85%B8%EC%9B%90%EA%B5%AC%20%EB%8F%99%EC%9D%BC%EB%A1%9C%201493%20%EC%A3%BC%EA%B3%B510%EB%8B%A8%EC%A7%80%EC%A2%85%ED%95%A9%EC%83%81%EA%B0%80111
576,1,복권나라(들안길),자동,대구 수성구 들안로 165,https://www.google.com/maps/search/?api=1&query=%EB%8C%80%EA%B5%AC%20%EC%88%98%EC%84%B1%EA%B5%AC%20%EB%93%A4%EC%95%88%EB%A1%9C%20165
576,1,로또명당상동점,수동,경기 부천시 송내대로265번길 17 효성프라자108호,https://www.google.com/maps/search/?api=1&query=%EA%B2%BD%EA%B8%B0%20%EB%B6%80%EC%B2%9C%EC%8B%9C%20%EC%86%A1%EB%82%B4%EB%8C%80%EB%A1%9C265%EB%B2%88%EA%B8%B8%2017%20%ED%9A%A8%EC%84%B1%ED%94%84%EB%9D%BC%EC%9E%90108%ED%98%B8
577,1,대학도슈퍼,자동,부산 사상구 가야대로 366-1,https://www.google.com/maps/search/?api=1&query=%EB%B6%80%EC%82%B0%20%EC%82%AC%EC%83%81%EA%B5%AC%20%EA%B0%80%EC%95%BC%EB%8C%80%EB%A1%9C%20366-1
577,1,CU(군포덕산점),자동,경기 군포시 당동  902번지 덕산아파트상가1층,https://www.google.com/maps/search/?api=1&query=%EA%B2%BD%EA%B8%B0%20%EA%B5%B0%ED%8F%AC%EC%8B%9C%20%EB%8B%B9%EB%8F%99%20%20902%EB%B2%88%EC%A7%80%20%EB%8D%95%EC%82%B0%EC%95%84%ED%8C%8C%ED%8A%B8%EC%83%81%EA%B0%801%EC%B8%B5
577,1,금산로또,자동,경남 진주시 금산면  중천리  331-7번지,https://www.google.com/maps/search/?api=1&query=%EA%B2%BD%EB%82%A8%20%EC%A7%84%EC%A3%BC%EC%8B%9C%20%EA%B8%88%EC%82%B0%EB%A9%B4%20%20%EC%A4%91%EC%B2%9C%EB%A6%AC%20%20331-7%EB%B2%88%EC%A7%80
578,1,,수동,서울 서초구 신반포로 194 코너1호점 (하차장로또),https://www.google.com/maps/search/?api=1&query=%EC%84%9C%EC%9A%B8%20%EC%84%9C%EC%B4%88%EA%B5%AC%20%EC%8B%A0%EB%B0%98%ED%8F%AC%EB%A1%9C%20194%20%EC%BD%94%EB%84%881%ED%98%B8%EC%A0%90%20%28%ED%95%98%EC%B0%A8%EC%9E%A5%EB%A1%9C%EB%98%90%29
578,1,로또복권,자동,서울 종로구 숭인동  228-6번지,https://www.google.com/maps/search/?api=1&query=%EC%84%9C%EC%9A%B8%20%EC%A2%85%EB%A1%9C%EA%B5%AC%20%EC%88%AD%EC%9D%B8%EB%8F%99%20%20228-6%EB%B2%88%EC%A7%80
578,1,썬마트,자동,대전 서구 관저동  1109번지 신선타워105호 GS25편의점,https://www.google.com/maps/search/?api=1&query=%EB%8C%80%EC%A0%84%20%EC%84%9C%EA%B5%AC%20%EA%B4%80%EC%A0%80%EB%8F%99%20%201109%EB%B2%88%EC%A7%80%20%EC%8B%A0%EC%84%A0%ED%83%80%EC%9B%8C105%ED%98%B8%20GS25%ED%8E%B8%EC%9D%98%EC%A0%90
578,1,복권천하문화점,수동,대전 중구 천근로 23,https://www.google.com/maps/search/?api=1&query=%EB%8C%80%EC%A0%84%20%EC%A4%91%EA%B5%AC%20%EC%B2%9C%EA%B7%BC%EB%A1%9C%2023
578,1,와이마트,수동,"전북 전주시 완산구 유연로 268 101, 102, 103호",https://www.google.com/maps/search/?api=1&query=%EC%A0%84%EB%B6%81%20%EC%A0%84%EC%A3%BC%EC%8B%9C%20%EC%99%84%EC%82%B0%EA%B5%AC%20%EC%9C%A0%EC%97%B0%EB%A1%9C%20268%20101%2C%20102%2C%20103%ED%98%B8
579,1,클린마트,자동,서울 은평구 응암동  61-53번지 1층,https://www.google.com/maps/search/?api=1&query=%EC%84%9C%EC%9A%B8%20%EC%9D%80%ED%8F%89%EA%B5%AC%20%EC%9D%91%EC%95%94%EB%8F%99%20%2061-53%EB%B2%88%EC%A7%80%201%EC%B8%B5
579,1,모아주류뱅크광화문점,수동,서울 종로구 통의동  47번지,https://www.google.com/maps/search/?api=1&query=%EC%84%9C%EC%9A%B8%20%EC%A2%85%EB%A1%9C%EA%B5%AC%20%ED%86%B5%EC%9D%98%EB%8F%99%20%2047%EB%B2%88%EC%A7%80
579,1,오렌지데이연산제일점,자동,부산 연제구 반송로 12 CU마트내 별도부스,https://www.google.com/maps/search/?api=1&query=%EB%B6%80%EC%82%B0%20%EC%97%B0%EC%A0%9C%EA%B5%AC%20%EB%B0%98%EC%86%A1%EB%A1%9C%2012%20CU%EB%A7%88%ED%8A%B8%EB%82%B4%20%EB%B3%84%EB%8F%84%EB%B6%80%EC%8A%A4
579,1,태양슈퍼마켓,자동,부산 해운대구 신반송로 171 삼한115호,https://www.google.com/maps/search/?api=1&query=%EB%B6%80%EC%82%B0%20%ED%95%B4%EC%9A%B4%EB%8C%80%EA%B5%AC%20%EC%8B%A0%EB%B0%98%EC%86%A1%EB%A1%9C%20171%20%EC%82%BC%ED%95%9C115%ED%98%B8
579,1,서재강변로또,수동,대구 달성군 서재로 172,https://www.google.com/maps/search/?api=1&query=%EB%8C%80%EA%B5%AC%20%EB%8B%AC%EC%84%B1%EA%B5%B0%20%EC%84%9C%EC%9E%AC%EB%A1%9C%20172
579,1,인생대역전,자동,인천 계양구 임학동  10-10번지,https://www.google.com/maps/search/?api=1&query=%EC%9D%B8%EC%B2%9C%20%EA%B3%84%EC%96%91%EA%B5%AC%20%EC%9E%84%ED%95%99%EB%8F%99%20%2010-10%EB%B2%88%EC%A7%80
579,1,럭키뱅크,수동,대전 동구 계족로 491,https://www.google.com/maps/search/?api=1&query=%EB%8C%80%EC%A0%84%20%EB%8F%99%EA%B5%AC%20%EA%B3%84%EC%A1%B1%EB%A1%9C%20491
579,1,보람복권방,수동,울산 남구 화합로194번길 18-1 1층,https://www.google.com/maps/search/?api=1&query=%EC%9A%B8%EC%82%B0%20%EB%82%A8%EA%B5%AC%20%ED%99%94%ED%95%A9%EB%A1%9C194%EB%B2%88%EA%B8%B8%2018-1%201%EC%B8%B5
579,1,행운복권,수동,경기 군포시 곡란로 24 108호,https://www.google.com/maps/search/?api=1&query=%EA%B2%BD%EA%B8%B0%20%EA%B5%B0%ED%8F%AC%EC%8B%9C%20%EA%B3%A1%EB%9E%80%EB%A1%9C%2024%20108%ED%98%B8
579,1,센타슈퍼,자동,경기 안산시 상록구 광덕1로 369 센타프라자115호,https://www.google.com/maps/search/?api=1&query=%EA%B2%BD%EA%B8%B0%20%EC%95%88%EC%82%B0%EC%8B%9C%20%EC%83%81%EB%A1%9D%EA%B5%AC%20%EA%B4%91%EB%8D%951%EB%A1%9C%20369%20%EC%84%BC%ED%83%80%ED%94%84%EB%9D%BC%EC%9E%90115%ED%98%B8
579,1,로또복권,자동,경기 화성시 송산면  사강리  694-4번지,https://www.google.com/maps/search/?api=1&query=%EA%B2%BD%EA%B8%B0%20%ED%99%94%EC%84%B1%EC%8B%9C%20%EC%86%A1%EC%82%B0%EB%A9%B4%20%20%EC%82%AC%EA%B0%95%EB%A6%AC%20%20694-4%EB%B2%88%EC%A7%80
580,1,현대복권방,수동,서울 동작구 사당동  323-12번지,https://www.google.com/maps/search/?api=1&query=%EC%84%9C%EC%9A%B8%20%EB%8F%99%EC%9E%91%EA%B5%AC%20%EC%82%AC%EB%8B%B9%EB%8F%99%20%20323-12%EB%B2%88%EC%A7%80
580,1,한경종합광고,자동,서울 송파구 백제고분로 198,https://www.google.com/maps/search/?api=1&query=%EC%84%9C%EC%9A%B8%20%EC%86%A1%ED%8C%8C%EA%B5%AC%20%EB%B0%B1%EC%A0%9C%EA%B3%A0%EB%B6%84%EB%A1%9C%20198
580,1,노다지복권방,자동,대전 대덕구 계족산로 23,https://www.google.com/maps/search/?api=1&query=%EB%8C%80%EC%A0%84%20%EB%8C%80%EB%8D%95%EA%B5%AC%20%EA%B3%84%EC%A1%B1%EC%82%B0%EB%A1%9C%2023
580,1,돈돈복권방,수동,대전 서구 계룡로 560,https://www.google.com/maps/search/?api=1&query=%EB%8C%80%EC%A0%84%20%EC%84%9C%EA%B5%AC%20%EA%B3%84%EB%A3%A1%EB%A1%9C%20560
580,1,천하명당,자동,경기 이천시 경충대로 3145,https://www.google.com/maps/search/?api=1&query=%EA%B2%BD%EA%B8%B0%20%EC%9D%B4%EC%B2%9C%EC%8B%9C%20%EA%B2%BD%EC%B6%A9%EB%8C%80%EB%A1%9C%203145
580,1,훼미리마트 우아대로점,수동,전북 전주시 덕진구 건산로 276,https://www.google.com/maps/search/?api=1&query=%EC%A0%84%EB%B6%81%20%EC%A0%84%EC%A3%BC%EC%8B%9C%20%EB%8D%95%EC%A7%84%EA%B5%AC%20%EA%B1%B4%EC%82%B0%EB%A1%9C%20276
580,1,왕대박복권고령점,수동,경북 고령군 중앙로 15,https://www.google.com/maps/search/?api=1&query=%EA%B2%BD%EB%B6%81%20%EA%B3%A0%EB%A0%B9%EA%B5%B0%20%EC%A4%91%EC%95%99%EB%A1%9C%2015
581,1,복권,수동,서울 관악구 봉천동  196-33번지,https://www.google.com/maps/search/?api=1&query=%EC%84%9C%EC%9A%B8%20%EA%B4%80%EC%95%85%EA%B5%AC%20%EB%B4%89%EC%B2%9C%EB%8F%99%20%20196-33%EB%B2%88%EC%A7%80
581,1,현아상회,자동,부산 남구 동명로145번길 3,https://www.google.com/maps/search/?api=1&query=%EB%B6%80%EC%82%B0%20%EB%82%A8%EA%B5%AC%20%EB%8F%99%EB%AA%85%EB%A1%9C145%EB%B2%88%EA%B8%B8%203
581,1,동명로또,수동,부산 사상구 사상로 90 1층 동명로또,https://www.google.com/maps/search/?api=1&query=%EB%B6%80%EC%82%B0%20%EC%82%AC%EC%83%81%EA%B5%AC%20%EC%82%AC%EC%83%81%EB%A1%9C%2090%201%EC%B8%B5%20%EB%8F%99%EB%AA%85%EB%A1%9C%EB%98%90
581,1,홈돌이로또복권,수동,인천 남동구 경원대로 971 삼성홈플러스간석점2층내,https://www.google.com/maps/search/?api=1&query=%EC%9D%B8%EC%B2%9C%20%EB%82%A8%EB%8F%99%EA%B5%AC%20%EA%B2%BD%EC%9B%90%EB%8C%80%EB%A1%9C%20971%20%EC%82%BC%EC%84%B1%ED%99%88%ED%94%8C%EB%9F%AC%EC%8A%A4%EA%B0%84%EC%84%9D%EC%A0%902%EC%B8%B5%EB%82%B4
581,1,럭키상사,수동,인천 부평구 부평동  199-20번지 씨스페이스편의점내(가나베스텔105호),https://www.google.com/maps/search/?api=1&query=%EC%9D%B8%EC%B2%9C%20%EB%B6%80%ED%8F%89%EA%B5%AC%20%EB%B6%80%ED%8F%89%EB%8F%99%20%20199-20%EB%B2%88%EC%A7%80%20%EC%94%A8%EC%8A%A4%ED%8E%98%EC%9D%B4%EC%8A%A4%ED%8E%B8%EC%9D%98%EC%A0%90%EB%82%B4%28%EA%B0%80%EB%82%98%EB%B2%A0%EC%8A%A4%ED%85%94105%ED%98%B8%29
581,1,씽크로또,자동,광주 서구 시청로 6 세븐일레븐편의점,https://www.google.com/maps/search/?api=1&query=%EA%B4%91%EC%A3%BC%20%EC%84%9C%EA%B5%AC%20%EC%8B%9C%EC%B2%AD%EB%A1%9C%206%20%EC%84%B8%EB%B8%90%EC%9D%BC%EB%A0%88%EB%B8%90%ED%8E%B8%EC%9D%98%EC%A0%90
581,1,행복한집,수동,경기 오산시 경기대로148번길 8,https://www.google.com/maps/search/?api=1&query=%EA%B2%BD%EA%B8%B0%20%EC%98%A4%EC%82%B0%EC%8B%9C%20%EA%B2%BD%EA%B8%B0%EB%8C%80%EB%A1%9C148%EB%B2%88%EA%B8%B8%208
581,1,복권방,수동,경기 하남시 신장로 122,https://www.google.com/maps/search/?api=1&query=%EA%B2%BD%EA%B8%B0%20%ED%95%98%EB%82%A8%EC%8B%9C%20%EC%8B%A0%EC%9E%A5%EB%A1%9C%20122
582,1,복권명당우장산역점,수동,서울 강서구 내발산동  719-6번지 가판(우리은행옆),https://www.google.com/maps/search/?api=1&query=%EC%84%9C%EC%9A%B8%20%EA%B0%95%EC%84%9C%EA%B5%AC%20%EB%82%B4%EB%B0%9C%EC%82%B0%EB%8F%99%20%20719-6%EB%B2%88%EC%A7%80%20%EA%B0%80%ED%8C%90%28%EC%9A%B0%EB%A6%AC%EC%9D%80%ED%96%89%EC%98%86%29
582,1,오렌지마트,수동,부산 사하구 장림번영로 96 105동 101호,https://www.google.com/maps/search/?api=1&query=%EB%B6%80%EC%82%B0%20%EC%82%AC%ED%95%98%EA%B5%AC%20%EC%9E%A5%EB%A6%BC%EB%B2%88%EC%98%81%EB%A1%9C%2096%20105%EB%8F%99%20101%ED%98%B8
582,1,대박복권,수동,대구 달서구 이곡동  1000-83번지 세븐일레븐편의점 내,https://www.google.com/maps/search/?api=1&query=%EB%8C%80%EA%B5%AC%20%EB%8B%AC%EC%84%9C%EA%B5%AC%20%EC%9D%B4%EA%B3%A1%EB%8F%99%20%201000-83%EB%B2%88%EC%A7%80%20%EC%84%B8%EB%B8%90%EC%9D%BC%EB%A0%88%EB%B8%90%ED%8E%B8%EC%9D%98%EC%A0%90%20%EB%82%B4
582,1,노다지복권방,자동,대전 동구 대전로 437,https://www.google.com/maps/search/?api=1&query=%EB%8C%80%EC%A0%84%20%EB%8F%99%EA%B5%AC%20%EB%8C%80%EC%A0%84%EB%A1%9C%20437
583,1,온라인복권방,수동,서울 동대문구 용두동  9-2번지,https://www.google.com/maps/search/?api=1&query=%EC%84%9C%EC%9A%B8%20%EB%8F%99%EB%8C%80%EB%AC%B8%EA%B5%AC%20%EC%9A%A9%EB%91%90%EB%8F%99%20%209-2%EB%B2%88%EC%A7%80
583,1,윈마트,수동,서울 송파구 삼학사로16길 4 삼학사로 16길 우측 건물 1층,https://www.google.com/maps/search/?api=1&query=%EC%84%9C%EC%9A%B8%20%EC%86%A1%ED%8C%8C%EA%B5%AC%20%EC%82%BC%ED%95%99%EC%82%AC%EB%A1%9C16%EA%B8%B8%204%20%EC%82%BC%ED%95%99%EC%82%AC%EB%A1%9C%2016%EA%B8%B8%20%EC%9A%B0%EC%B8%A1%20%EA%B1%B4%EB%AC%BC%201%EC%B8%B5
583,1,복권나라,수동,부산 동래구 반송로 347,https://www.google.com/maps/search/?api=1&query=%EB%B6%80%EC%82%B0%20%EB%8F%99%EB%9E%98%EA%B5%AC%20%EB%B0%98%EC%86%A1%EB%A1%9C%20347
583,1,우리들마트,자동,"부산 동래구 온천장로119번길 20 10호(온천동, 온천아파트 점포)",https://www.google.com/maps/search/?api=1&query=%EB%B6%80%EC%82%B0%20%EB%8F%99%EB%9E%98%EA%B5%AC%20%EC%98%A8%EC%B2%9C%EC%9E%A5%EB%A1%9C119%EB%B2%88%EA%B8%B8%2020%2010%ED%98%B8%28%EC%98%A8%EC%B2%9C%EB%8F%99%2C%20%EC%98%A8%EC%B2%9C%EC%95%84%ED%8C%8C%ED%8A%B8%20%EC%A0%90%ED%8F%AC%29
583,1,왕대박복권,자동,대구 달성군 옥포면  본리리  2414-3번지,https://www.google.com/maps/search/?api=1&query=%EB%8C%80%EA%B5%AC%20%EB%8B%AC%EC%84%B1%EA%B5%B0%20%EC%98%A5%ED%8F%AC%EB%A9%B4%20%20%EB%B3%B8%EB%A6%AC%EB%A6%AC%20%202414-3%EB%B2%88%EC%A7%80
583,1,1등복권방,수동,울산 울주군 언양읍  남부리  126-1번지 세븐일레븐내,https://www.google.com/maps/search/?api=1&query=%EC%9A%B8%EC%82%B0%20%EC%9A%B8%EC%A3%BC%EA%B5%B0%20%EC%96%B8%EC%96%91%EC%9D%8D%20%20%EB%82%A8%EB%B6%80%EB%A6%AC%20%20126-1%EB%B2%88%EC%A7%80%20%EC%84%B8%EB%B8%90%EC%9D%BC%EB%A0%88%EB%B8%90%EB%82%B4
583,1,나눔로또 스포츠토토(김포장기점),수동,경기 김포시 김포한강1로78번길 7 1층 110호,https://www.google.com/maps/search/?api=1&query=%EA%B2%BD%EA%B8%B0%20%EA%B9%80%ED%8F%AC%EC%8B%9C%20%EA%B9%80%ED%8F%AC%ED%95%9C%EA%B0%951%EB%A1%9C78%EB%B2%88%EA%B8%B8%207%201%EC%B8%B5%20110%ED%98%B8
583,1,엘지25동명점,수동,경기 안산시 단원구 선부광장로 27 122-2호,https://www.google.com/maps/search/?api=1&query=%EA%B2%BD%EA%B8%B0%20%EC%95%88%EC%82%B0%EC%8B%9C%20%EB%8B%A8%EC%9B%90%EA%B5%AC%20%EC%84%A0%EB%B6%80%EA%B4%91%EC%9E%A5%EB%A1%9C%2027%20122-2%ED%98%B8
583,1,주택복권,자동,경기 이천시 영창로 187,https://www.google.com/maps/search/?api=1&query=%EA%B2%BD%EA%B8%B0%20%EC%9D%B4%EC%B2%9C%EC%8B%9C%20%EC%98%81%EC%B0%BD%EB%A1%9C%20187
583,1,팡팡복권마트.잡화슈퍼,수동,전북 전주시 덕진구 가리내로 26,https://www.google.com/maps/search/?api=1&query=%EC%A0%84%EB%B6%81%20%EC%A0%84%EC%A3%BC%EC%8B%9C%20%EB%8D%95%EC%A7%84%EA%B5%AC%20%EA%B0%80%EB%A6%AC%EB%82%B4%EB%A1%9C%2026
583,1,끌레리띠,수동,경남 창원시 마산회원구 구암서6길 12,https://www.google.com/maps/search/?api=1&query=%EA%B2%BD%EB%82%A8%20%EC%B0%BD%EC%9B%90%EC%8B%9C%20%EB%A7%88%EC%82%B0%ED%9A%8C%EC%9B%90%EA%B5%AC%20%EA%B5%AC%EC%95%94%EC%84%9C6%EA%B8%B8%2012
584,1,CU(소피텔점),자동,서울 중구 묵정동  18-9번지,https://www.google.com/maps/search/?api=1&query=%EC%84%9C%EC%9A%B8%20%EC%A4%91%EA%B5%AC%20%EB%AC%B5%EC%A0%95%EB%8F%99%20%2018-9%EB%B2%88%EC%A7%80
584,1,보람복권방,수동,울산 남구 화합로194번길 18-1 1층,https://www.google.com/maps/search/?api=1&query=%EC%9A%B8%EC%82%B0%20%EB%82%A8%EA%B5%AC%20%ED%99%94%ED%95%A9%EB%A1%9C194%EB%B2%88%EA%B8%B8%2018-1%201%EC%B8%B5
584,1,대박행진 복권랜드.커피에 반하다,자동,경기 파주시 금빛로 22 금촌프라자107호,https://www.google.com/maps/search/?api=1&query=%EA%B2%BD%EA%B8%B0%20%ED%8C%8C%EC%A3%BC%EC%8B%9C%20%EA%B8%88%EB%B9%9B%EB%A1%9C%2022%20%EA%B8%88%EC%B4%8C%ED%94%84%EB%9D%BC%EC%9E%90107%ED%98%B8
585,1,9TO5공항점,자동,서울 강서구 송정로 61 1층,https://www.google.com/maps/search/?api=1&query=%EC%84%9C%EC%9A%B8%20%EA%B0%95%EC%84%9C%EA%B5%AC%20%EC%86%A1%EC%A0%95%EB%A1%9C%2061%201%EC%B8%B5
585,1,금정복권,자동,부산 금정구 부곡동  296-100번지 1층 편의점내,https://www.google.com/maps/search/?api=1&query=%EB%B6%80%EC%82%B0%20%EA%B8%88%EC%A0%95%EA%B5%AC%20%EB%B6%80%EA%B3%A1%EB%8F%99%20%20296-100%EB%B2%88%EC%A7%80%201%EC%B8%B5%20%ED%8E%B8%EC%9D%98%EC%A0%90%EB%82%B4
585,1,씨엔에스,수동,대구 서구 비산동  1840-1번지,https://www.google.com/maps/search/?api=1&query=%EB%8C%80%EA%B5%AC%20%EC%84%9C%EA%B5%AC%20%EB%B9%84%EC%82%B0%EB%8F%99%20%201840-1%EB%B2%88%EC%A7%80
585,1,복권명당,자동,대구 수성구 수성로 337 1층 동북편상가,https://www.google.com/maps/search/?api=1&query=%EB%8C%80%EA%B5%AC%20%EC%88%98%EC%84%B1%EA%B5%AC%20%EC%88%98%EC%84%B1%EB%A1%9C%20337%201%EC%B8%B5%20%EB%8F%99%EB%B6%81%ED%8E%B8%EC%83%81%EA%B0%80
585,1,훼미리마트송도프라자,자동,인천 연수구 송도동  2-6번지 송도프라자108호,https://www.google.com/maps/search/?api=1&query=%EC%9D%B8%EC%B2%9C%20%EC%97%B0%EC%88%98%EA%B5%AC%20%EC%86%A1%EB%8F%84%EB%8F%99%20%202-6%EB%B2%88%EC%A7%80%20%EC%86%A1%EB%8F%84%ED%94%84%EB%9D%BC%EC%9E%90108%ED%98%B8
585,1,유연마트,수동,대전 동구 계족로 88,https://www.google.com/maps/search/?api=1&query=%EB%8C%80%EC%A0%84%20%EB%8F%99%EA%B5%AC%20%EA%B3%84%EC%A1%B1%EB%A1%9C%2088
585,1,금강종합공구,자동,경기 김포시 대곶면  율생리  350-5번지,https://www.google.com/maps/search/?api=1&query=%EA%B2%BD%EA%B8%B0%20%EA%B9%80%ED%8F%AC%EC%8B%9C%20%EB%8C%80%EA%B3%B6%EB%A9%B4%20%20%EC%9C%A8%EC%83%9D%EB%A6%AC%20%20350-5%EB%B2%88%EC%A7%80
